RDMS,Component Instance ID,DBInstance GUID,Time,Variable,Value of variable,Is default,Query Profile
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,10764.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,11138.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,12235.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,11454.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,13753.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,17775.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,9684.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,10118.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,10429.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_2,1151650c-a071-4e94-b53a-3e7a22c94a7c,13196.0,derby.storage.pageReservedSpace,2.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,10592.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,10977.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,12791.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,10527.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,14754.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,18680.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,9514.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,9607.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,10404.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_0,f0565ea8-fdae-4168-a3ac-c63daed251ed,13408.0,derby.storage.pageReservedSpace,0.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,15048.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,14306.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,19240.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,16504.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,17469.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,10040.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,10249.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,9796.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,11079.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_5,dbdb3be9-847f-49bb-bf2d-4cb2faccbd31,12565.0,derby.storage.pageReservedSpace,5.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,13960.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,13138.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,18271.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,15095.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,16464.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,9110.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,9270.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,9789.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,10474.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_20,8bc25a4d-017a-4149-b1ec-84e025bd04ea,11426.0,derby.storage.pageReservedSpace,20.0,true,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,12199.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,16751.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,14966.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,11036.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,12303.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,10211.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,11954.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,10972.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,11987.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_50,e4196839-bec0-4a33-953c-fa2fc9e8c50d,11168.0,derby.storage.pageReservedSpace,50.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,12148.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,14966.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,13071.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,10350.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,11413.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,10189.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,11945.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,11485.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,11484.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageReservedSpace_100,f7a927e1-40b3-45f2-886e-a0e1a3e105eb,9837.0,derby.storage.pageReservedSpace,100.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,10583.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,12065.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,11118.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,11298.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,12370.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,11590.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,10811.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,11036.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,11326.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_4096,03b8d1b7-1878-4c03-98df-6ba9f89bc731,10240.0,derby.storage.pageSize,4096.0,true,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,10568.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,10384.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,10425.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,11121.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,11342.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,11368.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,9499.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,9985.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,9986.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_8192,4eb08a9e-f799-4333-bf8a-cba16df5a634,10336.0,derby.storage.pageSize,8192.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,11285.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,11341.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,11416.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,10858.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,14471.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,11075.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,11052.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,10380.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,11253.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_16384,19d6a5ee-b377-4cd1-98a3-12375507500d,12156.0,derby.storage.pageSize,16384.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,10350.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,10553.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,10668.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,10246.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,13376.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,10016.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,10527.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,10652.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,11360.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_pageSize_32768,f657ac51-841d-4470-bd15-9af57746ed8a,11981.0,derby.storage.pageSize,32768.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,10644.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,11291.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,10649.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,10537.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,10896.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,11992.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,13950.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,19446.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,20828.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_1,c129d769-256d-4e75-ac02-ada056fab51c,12263.0,derby.storage.initialPages,1.0,true,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,9755.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,11171.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,10016.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,9500.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,11032.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,11692.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,13199.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,20219.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,20390.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_10,009bb257-a8e9-4350-8a93-e514ac289156,11061.0,derby.storage.initialPages,10.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,21783.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,18451.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,12360.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,14494.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,7715.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,10251.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,7502.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,9838.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,8696.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_100,29bf4616-feab-4e99-bdea-c333abb6845c,7607.0,derby.storage.initialPages,100.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,23261.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,18252.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,11606.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,14133.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,7991.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,10364.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,8002.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,11078.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,7940.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_initialPages_1000,57a5aee4-fd6b-4cc0-99b4-c4265104be2e,8049.0,derby.storage.initialPages,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,7548.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,9067.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,7527.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,7386.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,7928.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,9832.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,7531.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,7404.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,9090.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1,b5956e4e-8da0-4104-8ff9-bcefbc673383,7805.0,derby.language.statementCacheSize,1.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,7083.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,9480.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,7366.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,7214.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,7367.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,9747.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,7500.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,7047.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,8345.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_10,2941c530-2660-4b9b-8d79-12bca1f8b665,7194.0,derby.language.statementCacheSize,10.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,7029.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,6260.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,7761.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,7205.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,6894.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,7215.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,6841.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,7055.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
ApacheDerby,DERBY_statementCacheSize_1000,fe02ea3a-4334-44dc-97d0-4b956a701227,6554.0,derby.language.statementCacheSize,1000.0,false,3 sequential different selects
