RDMS,Component Instance ID,DBInstance GUID,Time,Variable,Value of variable,Is default,Query Profile
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,684.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,381.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,384.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,374.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,362.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,398.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,336.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,384.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,328.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_2,55d8ad5a-c618-48e8-b4b8-b5c050b62984,316.0,derby.storage.pageReservedSpace,2.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,673.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,506.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,363.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,511.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,449.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,296.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,301.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,322.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,334.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_0,b4e3c895-58b6-4d5e-87fe-c19cb5ec4e0c,363.0,derby.storage.pageReservedSpace,0.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,319.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,322.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,411.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,338.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,359.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,410.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,334.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,344.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,344.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_5,097e6635-8f38-4f39-a989-3e84ba0c8f55,379.0,derby.storage.pageReservedSpace,5.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,349.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,444.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,392.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,374.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,364.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,336.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,349.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,363.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,448.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_20,ba659843-2399-4ad4-952d-6d1e7b025ec3,684.0,derby.storage.pageReservedSpace,20.0,true,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,335.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,408.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,329.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,352.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,306.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,403.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,339.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,367.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,389.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_50,2c79e51a-b39a-42f4-bcd7-532a8703e2a5,271.0,derby.storage.pageReservedSpace,50.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,329.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,334.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,327.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,333.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,300.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,437.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,406.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,351.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,422.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageReservedSpace_100,4547b68a-fadc-4c27-af23-2e4d1631067a,686.0,derby.storage.pageReservedSpace,100.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,279.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,320.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,259.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,269.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,271.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,267.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,343.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,343.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,285.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_4096,39084bda-cd97-4611-b1b7-e402ad41bec0,292.0,derby.storage.pageSize,4096.0,true,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,340.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,295.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,277.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,287.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,265.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,263.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,435.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,280.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,263.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_8192,093518e1-d51c-4304-9458-67b1269f4c8b,355.0,derby.storage.pageSize,8192.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,286.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,446.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,263.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,276.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,333.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,267.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,385.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,370.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,310.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_16384,b81b2567-1d02-4627-bfdf-dd1fc105ca09,284.0,derby.storage.pageSize,16384.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,264.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,281.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,262.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,310.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,261.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,266.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,259.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,306.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,316.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_pageSize_32768,fcdb1e95-5cb5-471f-91c8-cb557aa244ba,291.0,derby.storage.pageSize,32768.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,268.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,284.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,414.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,297.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,265.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,285.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,252.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,262.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,267.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_1,31807743-4ce6-45d3-bfa5-7a5fe9697886,407.0,derby.storage.initialPages,1.0,true,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,293.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,344.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,327.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,299.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,296.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,334.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,274.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,286.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,265.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_10,dcf7a207-a175-41a7-a086-46fac4e76077,279.0,derby.storage.initialPages,10.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,296.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,259.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,260.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,276.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,270.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,246.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,410.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,274.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,271.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_100,e39b155f-00ab-4a57-b7c1-be1f4616fff0,335.0,derby.storage.initialPages,100.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,285.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,272.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,298.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,282.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,263.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,271.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,277.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,266.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,285.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_initialPages_1000,34f6e0e2-3fc8-40ea-86e6-2b3a3408e984,472.0,derby.storage.initialPages,1000.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,269.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,260.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,330.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,301.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,293.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,303.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,301.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,343.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,287.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1,b3f3ebc9-22c8-48e7-9fe1-8337be9665ba,358.0,derby.language.statementCacheSize,1.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,260.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,284.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,270.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,279.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,303.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,382.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,402.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,276.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,290.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_10,aa173aa2-e1db-4920-a177-3db46d6d339d,413.0,derby.language.statementCacheSize,10.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,346.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,365.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,381.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,395.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,350.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,268.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,278.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,277.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,331.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_100,c099bd77-f372-4f6d-b2f6-246416d7332f,289.0,derby.language.statementCacheSize,100.0,true,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1000,b3cc1c23-91bf-4d86-95ec-1151d9664385,287.0,derby.language.statementCacheSize,1000.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1000,b3cc1c23-91bf-4d86-95ec-1151d9664385,378.0,derby.language.statementCacheSize,1000.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1000,b3cc1c23-91bf-4d86-95ec-1151d9664385,397.0,derby.language.statementCacheSize,1000.0,false,Only select salaries
ApacheDerby,DERBY_statementCacheSize_1000,b3cc1c23-91bf-4d86-95ec-1151d9664385,365.0,derby.language.statementCacheSize,1000.0,false,Only select salaries
