RDMS,Component Instance ID,DBInstance GUID,Time,Variable,Value of variable
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,503.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,426.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,341.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,344.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,383.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,490.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,463.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,355.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,399.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,531.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,380.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,351.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,420.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,348.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,443.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,334.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,409.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,331.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_10,6b458728-3364-4716-8253-96503c3094ea,380.0,derby.storage.initialPages,10.0
ApacheDerby,DERBY_initialPages_50,b9c69b1a-30a3-4c8b-88ad-f0d2725842e1,418.0,derby.storage.initialPages,50.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,314.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,363.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,363.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,335.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,394.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,414.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,374.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,373.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,348.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,429.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,327.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,330.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,454.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,342.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,301.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,429.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,569.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,401.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,477.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,673.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,468.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,447.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,614.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,556.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,822.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,548.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,405.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,455.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,481.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,562.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,460.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,497.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,489.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,351.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,369.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,395.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,764.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,481.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_100,e60071ba-4bbd-4f33-a1d7-3191fdff902b,427.0,derby.storage.initialPages,100.0
ApacheDerby,DERBY_initialPages_500,d0b3698d-73b0-4222-a34f-9302cc62749b,540.0,derby.storage.initialPages,500.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,319.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,295.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,364.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,352.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,326.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,681.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,572.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,343.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,346.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,364.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,368.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,391.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,451.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,326.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,369.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,352.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,444.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,430.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,458.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,417.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,374.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,471.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,404.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,352.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,394.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,355.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,367.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,333.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,384.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,407.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,333.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,400.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,343.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,375.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,390.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,403.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,418.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,381.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_initialPages_1000,3930274b-5a52-449e-9230-aefeb59d38f9,344.0,derby.storage.initialPages,1000.0
ApacheDerby,DERBY_statementCacheSize_1,463cdb96-c58b-4900-ad60-5a112e7fbe08,551.0,derby.language.statementCacheSize,1.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,408.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,375.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,440.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,406.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,458.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,491.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,548.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,543.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,351.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,400.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,469.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,490.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,528.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,522.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,467.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,437.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,530.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,433.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,417.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,457.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,382.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,399.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,387.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,571.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,329.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,378.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,347.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,426.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,370.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,367.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,444.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,420.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,395.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,416.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,355.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,352.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,339.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,439.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_5,33b8ac70-1228-49a9-a90f-3e83240568ad,398.0,derby.language.statementCacheSize,5.0
ApacheDerby,DERBY_statementCacheSize_10,81c74681-a635-4341-b848-1d45f3a45fe4,330.0,derby.language.statementCacheSize,10.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,338.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,363.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,356.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,341.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,389.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,311.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,345.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,304.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,319.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,414.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,351.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,332.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,372.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,335.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,547.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,820.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,504.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,556.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,435.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,334.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,329.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,363.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,412.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,471.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,426.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,302.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,313.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,314.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,333.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,319.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,405.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,311.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,379.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,316.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,420.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,473.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,856.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,583.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_50,9643d4b3-e989-4f16-bc8d-781fa79d6ed3,550.0,derby.language.statementCacheSize,50.0
ApacheDerby,DERBY_statementCacheSize_100,abe2aa91-f4ef-4c9d-9adf-307f40f2e3cb,352.0,derby.language.statementCacheSize,100.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,569.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,555.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,353.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,329.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,338.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,389.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,361.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,608.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,292.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,602.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,490.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,474.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,563.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,326.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,626.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,410.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,515.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,650.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,477.0,derby.language.statementCacheSize,500.0
ApacheDerby,DERBY_statementCacheSize_1000,5eb73cef-1354-4b13-92a3-bd37f05a9284,1219.0,derby.language.statementCacheSize,1000.0
ApacheDerby,DERBY_statementCacheSize_500,a36c4323-e335-42e5-8bdd-b0ecaee769b8,560.0,derby.language.statementCacheSize,500.0
